
 Lista de Imóveis da Caixa;;Data de geração:;24/03/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Financiamento;Descrição;Modalidade de venda;Link de acesso

 8444404161430 ;RJ ;SAO GONCALO ;RAUL VEIGA ;RUA NONATO FARIA, N. 338, CS 05, QD 22, LT 05 ;18.956,26;168.000,00;88.72;Não;Casa, 0.00 de área total, 52.00 de área privativa, 360.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444404161430
 8444417317256 ;RJ ;SAO GONCALO ;FAZENDA DOS MINEIROS ;RUA GROELANDIA, N. 154, CASA 25 ;19.746,10;175.000,00;88.72;Não;Casa, 55.00 de área total, 55.00 de área privativa, 131.25 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444417317256
 8444423729226 ;RJ ;SAO GONCALO ;JARDIM CATARINA ;RUA GONCALVES LEDO, N. 129, Apto 203, LT 09 QD 75 ;14.430,31;127.000,00;88.64;Não;Apartamento, 0.00 de área total, 55.09 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423729226
 8444414493126 ;RJ ;SAO GONCALO ;JARDIM CATARINA ;RUA SAFIRA, N. 1043, CS 03 ;13.659,51;119.500,00;88.57;Não;Casa, 0.00 de área total, 33.00 de área privativa, 43.24 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444414493126
 1444408205825 ;RJ ;SAO GONCALO ;MONJOLOS ;RUA ESTADO DE NEBRASCA, N. 121, CS 01 ;21.426,95;186.000,00;88.49;Não;Casa, 85.75 de área total, 85.75 de área privativa, 455.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444408205825
 8444404224556 ;RJ ;SAO GONCALO ;MUTUAGUACU ;RUA AZEVEDO GUIMARAES, N. 406, Apto 02 ;22.118,14;192.000,00;88.49;Não;Apartamento, 0.00 de área total, 100.30 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444404224556
 8444410665267 ;RJ ;SAO GONCALO ;MONJOLOS ;RUA ZENILDA ATUALMENTE RUA ITAPARICA, N. 63, CASA 10 ;15.936,57;125.000,00;87.26;Não;Casa, 0.00 de área total, 34.09 de área privativa, 1000.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410665267
 8444417347058 ;RJ ;SAO GONCALO ;JOQUEI CLUBE ;RUA ANTENOR RODRIGUES, N. 265, Apto 202, QUADRA 09, LOTE 25 ;13.726,89;106.000,00;87.06;Não;Apartamento, 53.50 de área total, 53.50 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444417347058
 8444417371811 ;RJ ;SAO GONCALO ;JOQUEI CLUBE ;RUA ANTENOR RODRIGUES, N. 265, Apto 201, 201 ;14.374,39;111.000,00;87.06;Não;Apartamento, 0.00 de área total, 52.30 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444417371811
 8444419392875 ;RJ ;SAO GONCALO ;AMENDOEIRA ;RUA JUVENAL CAMPOS, N. 75, CS 05 ;14.503,89;112.000,00;87.06;Não;Casa, 0.00 de área total, 34.31 de área privativa, 34.20 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444419392875
 8444418217930 ;RJ ;SAO GONCALO ;BOM RETIRO ;RUA CARDEAL SARAIVA, N. 1178, CS 06 ;15.853,99;122.000,00;87.01;Não;Casa, 0.00 de área total, 43.55 de área privativa, 85.26 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444418217930
 8444417638770 ;RJ ;SAO GONCALO ;JARDIM CATARINA ;RUA GONCALVES LEDO, N. 88, CS 03 QD 71 LT 19 ;15.853,99;122.000,00;87.01;Não;Casa, 0.00 de área total, 48.00 de área privativa, 45.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444417638770
 8787706259860 ;RJ ;SAO GONCALO ;JARDIM CATARINA ;RUA TURMALINA QUADRA, N. 1370, Apto 124 ;13.137,19;100.000,00;86.87;Não;Apartamento, 46.59 de área total, 46.59 de área privativa, 0.00 de área do terreno,  1 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706259860
 8787706875684 ;RJ ;SAO GONCALO ;JARDIM CATARINA ;RUA TURMALINA, N. 1370, Apto 313 ;12.020,53;91.500,00;86.87;Não;Apartamento, 0.00 de área total, 32.28 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706875684
 8444414167911 ;RJ ;SAO GONCALO ;AMENDOEIRA ;RUA JUVENAL CAMPOS, N. 99, CS 06 ;11.823,47;90.000,00;86.87;Não;Casa, 0.00 de área total, 28.75 de área privativa, 64.10 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444414167911
 8444416877126 ;RJ ;SAO GONCALO ;BOM RETIRO ;RUA CARDEAL SARAIVA, N. 590, Apto 303 ;17.615,74;134.000,00;86.86;Não;Apartamento, 0.00 de área total, 64.82 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416877126
 8444417460849 ;RJ ;SAO GONCALO ;BOM RETIRO ;RUA MARTINS SARAZATE, N. 545, Apto 203, CS 02 ;17.221,36;131.000,00;86.86;Não;Apartamento, 0.00 de área total, 61.72 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444417460849
 8444416976264 ;RJ ;SAO GONCALO ;JARDIM CATARINA ;RUA TURMALINA, N. 655, CS 01 ;16.936,17;128.830,59;86.86;Não;Casa, 0.00 de área total, 39.58 de área privativa, 360.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416976264
 8444421181754 ;RJ ;SAO GONCALO ;JARDIM CATARINA ;RUA GONCALO SAMPAIO QUADRA, N. 325, Apto 102 ;17.089,90;130.000,00;86.86;Não;Apartamento, 43.87 de área total, 43.87 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444421181754
 8444413135773 ;RJ ;SAO GONCALO ;GUAXINDIBA ;RUA VISCONDE SEABRA, N. 997, CS 01, CJ 201 ;17.089,90;130.000,00;86.86;Não;Casa, 0.00 de área total, 50.55 de área privativa, 74.32 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444413135773
 8444423326199 ;RJ ;SAO GONCALO ;BARRACAO ;RUA PADRE ROLIM, N. 620, CS03 ;17.089,90;130.000,00;86.86;Não;Casa, 0.00 de área total, 40.05 de área privativa, 51.32 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423326199
 8444405265892 ;RJ ;SAO GONCALO ;JARDIM CATARINA ;RUA RUA DOS MARFINS, N. 889, CASA 02 ;19.685,22;148.000,00;86.70;Não;Casa, 0.00 de área total, 0.00 de área privativa, 120.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444405265892
 8444420952692 ;RJ ;SAO GONCALO ;JARDIM CATARINA ;RUA GONCALVES LEDO, N. 82, Apto 202 ;18.621,15;140.000,00;86.70;Não;Apartamento, 0.00 de área total, 48.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444420952692
 8787706105765 ;RJ ;SAO GONCALO ;JARDIM CATARINA ;RUA TURMALINA, N. 1370, Apto 305 ;19.818,23;149.000,00;86.70;Não;Apartamento, 0.00 de área total, 48.47 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706105765
 8787707148816 ;RJ ;SAO GONCALO ;JARDIM CATARINA ;R TURMALINA QUADRA, N. 1370, Apto 110, AP110, ;18.528,75;139.305,30;86.70;Não;Apartamento, 32.28 de área total, 32.28 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707148816
 8444420887483 ;RJ ;SAO GONCALO ;COELHO ;RUA CANADA, N. 178, UNID BASE ;20.084,24;151.000,00;86.70;Não;Casa, 0.00 de área total, 61.74 de área privativa, 107.08 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444420887483
 8555504249960 ;RJ ;SAO GONCALO ;PACHECO ;R ALVARO ELIAS MORAES, N. 72, CASA 01 ;21.297,00;158.000,00;86.53;Não;Casa, 0.00 de área total, 69.17 de área privativa, 360.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555504249960
 8787700763191 ;RJ ;SAO GONCALO ;JARDIM CATARINA ;RUA DOS DIAMANTES, N. 552, Apto 104 ;21.297,00;158.000,00;86.53;Não;Apartamento, 53.34 de área total, 53.34 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787700763191
 8787706582440 ;RJ ;SAO GONCALO ;JARDIM CATARINA ;R TURMALINA, N. 1370, Apto 216 ;21.952,73;162.864,80;86.53;Não;Apartamento, 0.00 de área total, 32.28 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706582440
 8444423642309 ;RJ ;SAO GONCALO ;GUAXINDIBA ;RUA MARTINS SARAZAT, N. 545, Apto 202, LT 05, QD 12 ;22.914,49;170.000,00;86.53;Não;Apartamento, 0.00 de área total, 58.84 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423642309
 8444407369768 ;RJ ;SAO GONCALO ;ALMERINDA ;RUA EXPEDICIONARIO JOAO MAURICIO CAMPOS MEDEIROS, N. 330, LOT JARDIM INDEPENDENCIA ;23.116,68;171.500,00;86.53;Não;Casa, 0.00 de área total, 68.49 de área privativa, 100.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407369768
 8444425761151 ;RJ ;SAO GONCALO ;SANTA LUZIA ;AVENIDA SAMPAIO CORREIA, N. 113, CASA 56 LT 4A QD 137 ;21.651,48;160.000,00;86.47;Não;Casa, 0.00 de área total, 43.08 de área privativa, 372.94 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425761151
 8787706312515 ;RJ ;SAO GONCALO ;JARDIM CATARINA ;RUA TURMALINA, N. 1370, Apto 315, 0 ;15.115,73;111.000,00;86.39;Não;Apartamento, 0.00 de área total, 32.28 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706312515
 8444407661353 ;RJ ;SAO GONCALO ;JARDIM INDEPENDENCIA ;RUA ELOI ESPINDOLA, N. 39, CS 04 ;16.208,18;119.000,00;86.38;Não;Casa, 0.00 de área total, 50.00 de área privativa, 154.91 de área do terreno,  1 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407661353
 8444411093330 ;RJ ;SAO GONCALO ;ITAOCA ;RUA EXPEDICIONARIO ELISIO ROCHA PASSOS, N. 178, CS 06 ;15.985,65;117.000,00;86.34;Não;Casa, 0.00 de área total, 63.00 de área privativa, 65.06 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444411093330
 8444419808770 ;RJ ;SAO GONCALO ;JARDIM CATARINA ;RUA GONCALO SAMPAIO ANTIGA RUA 68N, N. 325, Apto 207, LT 09 QD 246N ;16.258,91;119.000,00;86.34;Não;Apartamento, 0.00 de área total, 50.46 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444419808770
 8444412010942 ;RJ ;SAO GONCALO ;JARDIM CATARINA ;RUA AIMORES, N. 426, LT 26 ;13.679,86;99.400,00;86.24;Não;Casa, 0.00 de área total, 28.38 de área privativa, 63.25 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444412010942
 8444420452045 ;RJ ;SAO GONCALO ;COELHO ;RUA ALICE FERREIRA COTRIM, N. 131, LT 56  CASA 06 ;12.248,57;89.000,00;86.24;Não;Casa, 0.00 de área total, 22.00 de área privativa, 378.25 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444420452045
 1444413438107 ;RJ ;SAO GONCALO ;VILA LAGE ;RUA FRANCISCO GUEDES, N. 30, Apto 308, BLOCO B ;12.799,07;93.000,00;86.24;Não;Apartamento, 65.00 de área total, 65.00 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444413438107
 8444422404323 ;RJ ;SAO GONCALO ;COELHO ;RUA CANADA, N. 178, CASA 01 ;27.273,68;198.000,00;86.23;Não;Casa, 0.00 de área total, 61.74 de área privativa, 96.34 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444422404323
 1444401222015 ;RJ ;SAO GONCALO ;JOQUEI CLUBE ;RUA FRANCISCO PEREIRA, N. 15, CS 03 ;19.775,02;142.000,00;86.08;Não;Casa, 0.00 de área total, 61.47 de área privativa, 61.47 de área do terreno,  2 qto(s), a.serv, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444401222015
 8444407482963 ;RJ ;SAO GONCALO ;JARDIM CATARINA ;RUA JORGE LIMA, N. 153, CASA 01 ;20.889,10;150.000,00;86.08;Não;Casa, 0.00 de área total, 68.21 de área privativa, 120.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407482963
 8444405790628 ;RJ ;SAO GONCALO ;MIRIAMBI ;RUA REGINA COELHO, N. 438, CS 01 QD 24 LT 7 ;23.413,23;166.000,00;85.90;Não;Casa, 142.54 de área total, 68.96 de área privativa, 142.54 de área do terreno,  2 qto(s), a.serv, WC, 2 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444405790628
 8444422519422 ;RJ ;SAO GONCALO ;MIRIAMBI ;RUA REGINA COELHO, N. 78, Apto 201 ;22.566,97;160.000,00;85.90;Não;Apartamento, 0.00 de área total, 41.00 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444422519422
 8444411463196 ;RJ ;SAO GONCALO ;GUAXINDIBA ;RUA ITAU, N. 76, CS 01 ;25.387,84;180.000,00;85.90;Não;Casa, 0.00 de área total, 57.02 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444411463196
 8444406432873 ;RJ ;SAO GONCALO ;PITA ;TRAVESSA RANGEL, N. 274 ;22.002,80;156.000,00;85.90;Não;Casa, 0.00 de área total, 72.00 de área privativa, 135.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406432873
 8444413728413 ;RJ ;SAO GONCALO ;JARDIM INDEPENDENCIA ;RUA ENEIDA DE FREITAS MEDEIROS, N. 215,  CS 02 ;22.267,36;157.400,00;85.86;Não;Casa, 0.00 de área total, 48.00 de área privativa, 70.70 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444413728413
 8444409814505 ;RJ ;SAO GONCALO ;COELHO ;RUA ALICE FERREIRA COTRIM, N. 149, Apto 101, 0 ;22.210,77;157.000,00;85.86;Não;Apartamento, 0.00 de área total, 61.20 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444409814505
 8444406484857 ;RJ ;SAO GONCALO ;BOM RETIRO ;RUA JOSE SERRADO, N. 572 ;28.799,66;200.000,00;85.61;Não;Casa, 96.00 de área total, 96.00 de área privativa, 600.00 de área do terreno,  3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406484857
 8444410862542 ;RJ ;SAO GONCALO ;BOM RETIRO ;RUA ALCINDO GUANABARA, N. 180, CASA BASE ;26.495,69;184.000,00;85.61;Não;Casa, 0.00 de área total, 114.50 de área privativa, 480.00 de área do terreno,  3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410862542
 8444416804161 ;RJ ;SAO GONCALO ;MIRIAMBI ;RUA PLANALTO, N. 570, LOTE 22 DA QUADRA 34 ;27.503,68;191.000,00;85.61;Não;Casa, 0.00 de área total, 0.00 de área privativa, 360.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416804161
 8444404158529 ;RJ ;SAO GONCALO ;GUAXINDIBA ;RUA CARDEAL MAURY, N. 132, QUADRA 287, LOTE 11 ;29.357,81;203.876,06;85.61;Não;Casa, 61.75 de área total, 61.75 de área privativa, 480.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444404158529
 8444402934360 ;RJ ;SAO GONCALO ;BARRACAO ;RUA ITANGUA, N. 80, QD 60, LT 18 ;33.119,61;230.000,00;85.61;Não;Casa, 690.00 de área total, 85.00 de área privativa, 690.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, WC Emp, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444402934360
 8444405457341 ;RJ ;SAO GONCALO ;ROCHA ;RUA MARIO SA BARRETO, N. 170, CS 01 ;13.997,40;97.000,00;85.57;Não;Casa, 0.00 de área total, 32.00 de área privativa, 103.32 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444405457341
 1444417042631 ;RJ ;SAO GONCALO ;MUTUAGUACU ;RUA OSORIO DUTRA, N. 171, CS 3 ;21.161,22;145.000,00;85.41;Não;Casa, 0.00 de área total, 65.16 de área privativa, 94.02 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444417042631
 1444417135109 ;RJ ;SAO GONCALO ;PARAISO ;RUA PAUL LEROUX, N. 820, CASA 3 ;21.161,22;145.000,00;85.41;Não;Casa, 0.00 de área total, 32.00 de área privativa, 148.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444417135109
 1444408509719 ;RJ ;SAO GONCALO ;COELHO ;ESTRADA DO COELHO, N. 800, LT 09, CS ;35.616,94;244.000,00;85.41;Não;Loja, 0.00 de área total, 164.22 de área privativa, 360.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444408509719
 8444421180936 ;RJ ;SAO GONCALO ;GALO BRANCO ;RUA JAIME WAINER, N. 54, CS 02 LT 10 QD B ;21.890,91;150.000,00;85.41;Não;Casa, 0.00 de área total, 63.08 de área privativa, 71.57 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444421180936
 8444414886586 ;RJ ;SAO GONCALO ;COVANCA ;RUA NAIR DOS SANTOS, N. 95, LT 11 ;26.346,72;178.352,98;85.23;Não;Casa, 0.00 de área total, 70.00 de área privativa, 229.30 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444414886586
 8444404060600 ;RJ ;SAO GONCALO ;GALO BRANCO ;RUA LEOBERTO LEAL, N. 181, CS 1 ;24.374,18;165.000,00;85.23;Não;Casa, 0.00 de área total, 73.00 de área privativa, 161.75 de área do terreno,  3 qto(s), WC, 2 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444404060600
 8444424047633 ;RJ ;SAO GONCALO ;SANTA LUZIA ;AVENIDA CARMELA DUTRA, N. 348, CS 49, LOT JD N SRA AUXILIADORA ;22.328,73;150.000,00;85.12;Não;Casa, 0.00 de área total, 49.15 de área privativa, 53.59 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444424047633
 8444406056316 ;RJ ;SAO GONCALO ;MARAMBAIA ;RUA PAULICEIA DO NASCIMENTO, N. 82, LT 10  QD 01 ;30.135,41;200.000,00;84.94;Não;Casa, 0.00 de área total, 69.62 de área privativa, 360.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406056316
 8444413070981 ;RJ ;SAO GONCALO ;BOM RETIRO ;RUA CARLOS FOX, N. 1014, Apto 201, . ;23.635,04;155.000,00;84.76;Não;Apartamento, 0.00 de área total, 73.17 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444413070981
 8444409697940 ;RJ ;SAO GONCALO ;JARDIM CATARINA ;RUA PEROLAS, N. 264, CS 03 ;18.586,65;119.190,32;84.41;Não;Casa, 0.00 de área total, 56.76 de área privativa, 42.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444409697940
 8444405265736 ;RJ ;SAO GONCALO ;JARDIM CATARINA ;RUA MARCOS DA COSTA, N. 1402, QD 142-N, LT 04 UN 01 ;20.296,49;128.660,00;84.23;Não;Casa, 0.00 de área total, 91.53 de área privativa, 118.56 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444405265736
 8444420344773 ;RJ ;SAO GONCALO ;JARDIM CATARINA ;RUA EXPEDICIONARIO MOISES DE OLIVEIRA QUADRA, N. 1389, CS 01 ;20.744,51;131.500,00;84.23;Não;Casa, 0.00 de área total, 58.05 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444420344773
