
 Lista de Imóveis da Caixa;;Data de geração:;03/03/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Financiamento;Descrição;Modalidade de venda;Link de acesso

 8444405901071 ;RJ ;SAO GONCALO ;MARAMBAIA ;RUA ITAPERUNA, N. 183, LT 15 QD 09 ;53.858,30;113.000,00;52.34;Não;Casa, 0.00 de área total, 43.20 de área privativa, 48.20 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444405901071
 8444410041263 ;RJ ;SAO GONCALO ;MUTUAPIRA ;RUA JOSE DOS SANTOS ANDRADE, N. 111, QD C LT 10 CS 01 ;59.588,90;125.000,00;52.33;Não;Casa, 0.00 de área total, 46.78 de área privativa, 66.58 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410041263
 1444401882260 ;RJ ;SAO GONCALO ;ITAUNA ;RUA RUA LEITAO BANDEIRA, N. 22, CASA 03 ;54.555,06;114.440,47;52.33;Não;Casa, 0.00 de área total, 60.00 de área privativa, 89.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444401882260
 8444405472421 ;RJ ;SAO GONCALO ;ITAUNA ;RUA RAIMUNDO MACEDO N 531 05, N. 531, CASA 05 ;59.588,90;125.000,00;52.33;Não;Casa, 40.00 de área total, 40.00 de área privativa, 40.50 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444405472421
 8444408458578 ;RJ ;SAO GONCALO ;MONJOLOS ;RUA MARINHA PORTO, N. 51, Apto 302, BL 2 ;59.775,41;125.000,00;52.18;Não;Apartamento, 0.00 de área total, 56.72 de área privativa, 0.00 de área do terreno,  1 qto(s), 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444408458578
 8787703039400 ;RJ ;SAO GONCALO ;MONJOLOS ;ESTRADA JOAO DE ABREU, N. 475, Apto 501, BL 08 ;56.427,99;118.000,00;52.18;Não;Apartamento, 0.00 de área total, 48.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703039400
 8787711988262 ;RJ ;SAO GONCALO ;MONJOLOS ;ESTRADA JOAO DE ABREU, N. 214, Apto 503, BL 12 ;58.120,76;121.539,86;52.18;Não;Apartamento, 0.00 de área total, 48.74 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711988262
 8787715882159 ;RJ ;SAO GONCALO ;MONJOLOS ;ESTRADA JOAO DE ABREU, N. 214, Apto 502, BL 14 ;55.471,58;116.000,00;52.18;Não;Apartamento, 0.00 de área total, 48.74 de área privativa, 0.00 de área do terreno,  2 qto(s).;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715882159
 8787716525066 ;RJ ;SAO GONCALO ;MONJOLOS ;ESTRADA JOAO DE ABREU, N. 214, Apto 403, BL 20 ;58.340,80;122.000,00;52.18;Não;Apartamento, 0.00 de área total, 48.74 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716525066
 8444418683701 ;RJ ;SAO GONCALO ;LARANJAL ;RUA MONSENHOR LAMEGO, N. 48, CS 48 ;54.515,17;114.000,00;52.18;Não;Casa, 0.00 de área total, 36.00 de área privativa, 37.44 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444418683701
 8787714653253 ;RJ ;SAO GONCALO ;MARIA PAULA ;RUA DALVA RAPOSO, N. 260, Apto 101, BL 04 ;58.340,80;122.000,00;52.18;Não;Apartamento, 0.00 de área total, 41.27 de área privativa, 0.00 de área do terreno,  1 qto(s).;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714653253
 8444414919662 ;RJ ;SAO GONCALO ;JARDIM CATARINA ;RUA OTACILIO NEGRAO DE LIMA, N. 192, CS 03 ;59.297,21;124.000,00;52.18;Não;Casa, 0.00 de área total, 34.31 de área privativa, 34.20 de área do terreno,  1 qto(s), WC, cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444414919662
 8444416261842 ;RJ ;SAO GONCALO ;JARDIM CATARINA ;RUA OURO BRANCO, N. 1527, CS 04, LT 30, QD 171-N ;57.384,39;120.000,00;52.18;Não;Casa, 0.00 de área total, 30.19 de área privativa, 32.80 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416261842
 8787706072646 ;RJ ;SAO GONCALO ;JARDIM CATARINA ;RUA TURMALINA, N. 1370, Apto 105, . ;56.863,18;118.910,06;52.18;Não;Apartamento, 0.00 de área total, 48.47 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706072646
 8444406693138 ;RJ ;SAO GONCALO ;COLUBANDE ;RUA VISCONDE DE SEABRA, N. 1013, CS 05, AP 201 ;57.384,39;120.000,00;52.18;Não;Casa, 0.00 de área total, 60.00 de área privativa, 60.00 de área do terreno,  2 qto(s).;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406693138
 8444425124470 ;RJ ;SAO GONCALO ;COELHO ;RUA DINIZ RAFET, N. 371, LT 15, QD 03, CS 01 ;59.297,21;124.000,00;52.18;Não;Casa, 0.00 de área total, 40.59 de área privativa, 66.13 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425124470
 8444426598866 ;RJ ;SAO GONCALO ;COELHO ;RUA DINIZ RAFFET, N. 340, Apto 407, . ;58.594,04;122.529,55;52.18;Não;Apartamento, 0.00 de área total, 38.99 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426598866
 8444427474397 ;RJ ;SAO GONCALO ;COELHO ;RUA DINIZ RAFET, N. 340, Apto 106, LT 05, QD 07 ;59.775,41;125.000,00;52.18;Não;Apartamento, 0.00 de área total, 38.39 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427474397
 8444428715487 ;RJ ;SAO GONCALO ;COELHO ;RUA MARTINS FRANCISCO MARTINS, N. 268, CS 05 ;57.384,39;120.000,00;52.18;Não;Casa, 0.00 de área total, 36.83 de área privativa, 49.05 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428715487
 8444430388889 ;RJ ;SAO GONCALO ;COELHO ;RUA PINHEIRO CHAGAS, N. 733, CS 05 LT 09 QD 73 ;59.775,41;125.000,00;52.18;Não;Casa, 0.00 de área total, 34.28 de área privativa, 87.58 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444430388889
 8444426234511 ;RJ ;SAO GONCALO ;SANTA LUZIA ;AVENIDA CARMELA DUTRA, N. 348, CASA 69 ;58.819,01;123.000,00;52.18;Não;Casa, 0.00 de área total, 50.54 de área privativa, 76.31 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426234511
 8444430706759 ;RJ ;SAO GONCALO ;VISTA ALEGRE ;AVENIDA ALMIRANTE AMORIM DO VALE, N. 577, LT 33, QD 08, CS 01 ;54.515,17;114.000,00;52.18;Não;Casa, 0.00 de área total, 31.16 de área privativa, 26.40 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444430706759
 8444421923637 ;RJ ;SAO GONCALO ;BOA VISTA ;RUA  JOAQUIM VIEIRA DE SOUZA, N. 315, Apto 302, LT 373 ;54.993,38;115.000,00;52.18;Não;Apartamento, 0.00 de área total, 40.31 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444421923637
 8444426591144 ;RJ ;SAO GONCALO ;MARAMBAIA ;RUA ITAPERUNA, N. 307, CS 29 ;54.993,38;115.000,00;52.18;Não;Casa, 0.00 de área total, 47.53 de área privativa, 47.53 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426591144
 8444428402284 ;RJ ;SAO GONCALO ;MARAMBAIA ;RUA ITAPERUNA, N. 307, Apto 3, . ;58.258,13;121.827,13;52.18;Não;Apartamento, 0.00 de área total, 41.51 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428402284
 8444425492355 ;RJ ;SAO GONCALO ;BOM RETIRO ;RUA GENERAL SAVARI, N. 384, CS 03 ;73.225,93;152.926,89;52.12;Não;Casa, 0.00 de área total, 33.70 de área privativa, 90.18 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425492355
 8787707386270 ;RJ ;SAO GONCALO ;MONJOLOS ;ESTRADA JOAO DE ABREU, N. 214, Apto 104, BL 9 ;70.866,79;148.000,00;52.12;Não;Apartamento, 0.00 de área total, 48.74 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707386270
 8444412314151 ;RJ ;SAO GONCALO ;JARDIM CATARINA ;RUA SOARES LISBOA QUADRA, N. 995, CASA 6 ;67.036,15;140.000,00;52.12;Não;Casa, 35.79 de área total, 35.79 de área privativa, 405.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444412314151
 8444422528499 ;RJ ;SAO GONCALO ;JARDIM CATARINA ;RUA GONCALVES LEDO, N. 88, CS 02 ;73.739,77;154.000,00;52.12;Não;Casa, 0.00 de área total, 48.00 de área privativa, 360.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444422528499
 8787704343910 ;RJ ;SAO GONCALO ;JARDIM CATARINA ;RUA ANASTACIO ROSA, N. 55, Apto 202, QUADRA 205-N ;74.218,60;155.000,00;52.12;Não;Apartamento, 0.00 de área total, 46.97 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704343910
 8787706105722 ;RJ ;SAO GONCALO ;JARDIM CATARINA ;RUA TURMALINA, N. 1370, Apto 322 ;74.218,60;155.000,00;52.12;Não;Apartamento, 0.00 de área total, 48.47 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706105722
 8555531738534 ;RJ ;SAO GONCALO ;SANTA LUZIA ;RUA GUATEMALA, N. 291, Apto 508, BLOCO 03 ;69.053,53;144.213,15;52.12;Não;Apartamento, 0.00 de área total, 56.70 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555531738534
 8444425433120 ;RJ ;SAO GONCALO ;MARAMBAIA ;RUA RUA MINIAPOLIS, N. 182, Apto 203 ;67.036,15;140.000,00;52.12;Não;Apartamento, 0.00 de área total, 63.28 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425433120
 8444422712931 ;RJ ;SAO GONCALO ;GUAXINDIBA ;RUA PALMIER JOAQUIM DA COSTA, N. 10, Apto 202 ;51.731,90;108.000,00;52.11;Não;Apartamento, 0.00 de área total, 55.24 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444422712931
 8444416348239 ;RJ ;SAO GONCALO ;AMENDOEIRA ;RUA JUVENAL CAMPOS, N. 75, CS 06 ;49.049,50;102.400,00;52.11;Não;Casa, 28.75 de área total, 28.75 de área privativa, 62.48 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416348239
 8444414229739 ;RJ ;SAO GONCALO ;GUAXINDIBA ;RUA ITANHANDU, N. 86, CS05 ;69.607,55;145.000,00;52.00;Não;Casa, 0.00 de área total, 45.00 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444414229739
 8555534740882 ;RJ ;SAO GONCALO ;GUAXINDIBA ;RUA VISCONDE SEABRA, N. 745, Apto 201, CS10 ;71.047,70;148.000,00;52.00;Não;Apartamento, 0.00 de área total, 56.67 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s).;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555534740882
 8787705842391 ;RJ ;SAO GONCALO ;JARDIM CATARINA ;RUA TURMALINA QUADRA, N. 1370, Apto 103, LT 37-A1 ;59.614,34;124.000,00;51.93;Não;Apartamento, 0.00 de área total, 48.47 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s).;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705842391
 8787706883946 ;RJ ;SAO GONCALO ;JARDIM CATARINA ;RUA TURMALINA, N. 1370, Apto 210 ;58.652,83;122.000,00;51.93;Não;Apartamento, 0.00 de área total, 32.28 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706883946
 8444419912011 ;RJ ;SAO GONCALO ;AMENDOEIRA ;RUA JUVENAL CAMPOS, N. 63, CASA 07 ;59.614,34;124.000,00;51.93;Não;Casa, 28.75 de área total, 28.75 de área privativa, 34.50 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444419912011
 8444415557969 ;RJ ;SAO GONCALO ;BOA VISTA ;RUA PAULO SETUBAL, N. 322, CS 04, LT 1060 ;57.210,54;119.000,00;51.93;Não;Casa, 0.00 de área total, 42.31 de área privativa, 47.51 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444415557969
 8444420758977 ;RJ ;SAO GONCALO ;AMENDOEIRA ;RUA JUVENAL CAMPOS, N. 105, CASA BASE ;59.621,41;124.000,00;51.92;Não;Casa, 0.00 de área total, 36.27 de área privativa, 82.51 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444420758977
 8787708629087 ;RJ ;SAO GONCALO ;VISTA ALEGRE ;AVENIDA PRESIDENTE TRUMAN, N. 151, Apto 107, BL 02 ;76.959,62;160.000,00;51.91;Não;Apartamento, 0.00 de área total, 52.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708629087
 8021970018289 ;RJ ;SAO GONCALO ;GALO BRANCO ;RUA R VANDA SOUZA RAMOS N. 46 22, N. 46, LT.22 ;42.705,68;88.658,87;51.84;Não;Casa, 0.00 de área total, 33.00 de área privativa, 292.00 de área do terreno,  1 qto(s).;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8021970018289
 8444405192178 ;RJ ;SAO GONCALO ;BOM RETIRO ;RUA ANTONIA COUTO, N. 106, CS 02 ;66.515,48;138.000,00;51.81;Não;Casa, 50.00 de área total, 50.00 de área privativa, 63.75 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444405192178
 8444408441721 ;RJ ;SAO GONCALO ;MIRIAMBI ;RUA REGINA COELHO, N. 438, casa 02 ;65.069,49;135.000,00;51.81;Não;Casa, 0.00 de área total, 47.71 de área privativa, 142.54 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444408441721
 8444412517672 ;RJ ;SAO GONCALO ;COELHO ;RUA MIGUEL SIMOES DE SOUZA, N. 187, QD 06, LT 10, LOT JARDIM GLORIA ;64.587,50;134.000,00;51.81;Não;Casa, 0.00 de área total, 63.00 de área privativa, 66.05 de área do terreno,  1 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444412517672
 8444405647957 ;RJ ;SAO GONCALO ;ALMERINDA ;RUA EXPEDICIONARIO JOAO MAURICIO CAMPOS MEDEIROS, N. 336 ;63.141,51;131.000,00;51.81;Não;Casa, 0.00 de área total, 68.49 de área privativa, 402.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444405647957
 1444418969453 ;RJ ;SAO GONCALO ;PACHECO ;ESTRADA DO BICHINHO, N. 665, . ;113.309,16;235.000,00;51.79;Sim;Casa, 0.00 de área total, 79.22 de área privativa, 192.92 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444418969453
 1444419022930 ;RJ ;SAO GONCALO ;PACHECO ;ESTRADA DO BICHINHO, N. 665, UN 201 ;109.180,29;226.436,86;51.79;Sim;Casa, 0.00 de área total, 79.58 de área privativa, 106.20 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444419022930
 1444415944697 ;RJ ;SAO GONCALO ;ITAUNA ;RUA SAPOPEMBA, N. 115, CS 04 ;99.281,86;205.907,79;51.79;Sim;Casa, 0.00 de área total, 71.12 de área privativa, 130.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444415944697
 8444410195880 ;RJ ;SAO GONCALO ;GUAXINDIBA ;R ITAU, N. 76, CASA 04 ;93.047,34;193.000,00;51.79;Não;Casa, 54.60 de área total, 54.60 de área privativa, 360.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410195880
 8444414488297 ;RJ ;SAO GONCALO ;VISTA ALEGRE ;RUA R ITU (ANTIGA RUA F), N. 150, Apto 204, LT.21, QD. 144 ;89.576,13;185.800,00;51.79;Não;Apartamento, 0.00 de área total, 58.84 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444414488297
 8444413140947 ;RJ ;SAO GONCALO ;AMENDOEIRA ;RUA MARIO PEREIRA DOS SANTOS SILVA, N. 250, AP 301 ;89.672,56;186.000,00;51.79;Não;Apartamento, 0.00 de área total, 62.41 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444413140947
 8444430318481 ;RJ ;SAO GONCALO ;VILA LAGE I ;AVENIDA GOUVEIA, N. 25, Apto 502, BL 419 ;46.868,21;97.000,00;51.69;Não;Apartamento, 0.00 de área total, 44.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444430318481
 8444408452049 ;RJ ;SAO GONCALO ;BOM RETIRO ;RUA PACHECO LOPES, N. 725, Apto 201, BL 01 ;47.259,97;97.810,81;51.69;Não;Apartamento, 0.00 de área total, 61.25 de área privativa, 0.00 de área do terreno,  1 qto(s), 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444408452049
 8444408458624 ;RJ ;SAO GONCALO ;BOM RETIRO ;RUA PACHECO LOPES, N. 725, Apto 101, BL 01 ;48.317,74;100.000,00;51.69;Não;Apartamento, 0.00 de área total, 61.25 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444408458624
 8444420096737 ;RJ ;SAO GONCALO ;LARANJAL ;RUA RIO VERDE, N. 61, CS 09 ;44.935,50;93.000,00;51.69;Não;Casa, 0.00 de área total, 35.76 de área privativa, 36.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444420096737
 8444428731172 ;RJ ;SAO GONCALO ;LARANJAL ;RUA PADRE PREVOT, N. 162, CS 07 ;43.772,30;90.592,60;51.69;Não;Casa, 0.00 de área total, 30.19 de área privativa, 51.89 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428731172
 8444420390490 ;RJ ;SAO GONCALO ;JARDIM CATARINA ;RUA GONCALO SAMPAIO QUADRA, N. 325, Apto 206, . ;41.070,08;85.000,00;51.69;Não;Apartamento, 0.00 de área total, 43.87 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444420390490
 8444422707695 ;RJ ;SAO GONCALO ;JARDIM CATARINA ;RUA ALDEA DE MATOS, N. 642, CS 05, LT19, QD 238 ;43.485,96;90.000,00;51.69;Não;Casa, 0.00 de área total, 43.50 de área privativa, 348.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444422707695
 8444423329686 ;RJ ;SAO GONCALO ;JARDIM CATARINA ;RUA ALDEA DE MATOS QUADRA, N. 642, LT 19, QD 238, CS 8 ;44.935,50;93.000,00;51.69;Não;Casa, 0.00 de área total, 25.74 de área privativa, 34.44 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423329686
 8787705740378 ;RJ ;SAO GONCALO ;JARDIM CATARINA ;RUA DAS ESMERALDAS, N. 77, Apto 203, . ;41.392,98;85.668,29;51.69;Não;Apartamento, 0.00 de área total, 29.61 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705740378
 8444410635350 ;RJ ;SAO GONCALO ;GUAXINDIBA ;RUA ITAPARICA, N. 63, CS 05 ;43.983,94;91.030,61;51.69;Não;Casa, 0.00 de área total, 43.20 de área privativa, 47.83 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410635350
 8444418943762 ;RJ ;SAO GONCALO ;AMENDOEIRA ;RUA JUVENAL CAMPOS, N. 75, CS 02 ;41.553,26;86.000,00;51.69;Não;Casa, 0.00 de área total, 34.31 de área privativa, 34.20 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444418943762
 8444427608814 ;RJ ;SAO GONCALO ;MARAMBAIA ;RUA ITAPERUNA, N. 307, CASA 34 ;46.385,03;96.000,00;51.69;Não;Casa, 0.00 de área total, 39.00 de área privativa, 47.53 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427608814
 8444419519980 ;RJ ;SAO GONCALO ;BOM RETIRO ;RUA JOSE SERRADO, N. 262, CS 02 ;65.754,41;136.000,00;51.66;Não;Casa, 0.00 de área total, 34.09 de área privativa, 34.56 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444419519980
